basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Ion 860 mAh battery (BL-4CT),,No,30MB,,,2 MP,"2007, August. Released 2007, October","2.1 inches, 31.5 x 41.5 mm, 13.7 cm, (~29.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~190 ppi density)","TFT, 16M colors",,Nokia 5310 XpressMusic
,Removable Li-Ion 900 mAh battery (BP-5M),,VGA videocall camera,20MB,,,"3.15 MP, AF","2007, August. Released 2007, October","2.2 inches, 15.0 cm, (~31.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 5610 XpressMusic
,Removable Li-Ion 1200 mAh battery (BL-6F),,QVGA videocall camera,8GB 128MB RAM,"Symbian OS 9.2, S60 rel. 3.1",,"5 MP, AF","2007, August. Released 2007, October","2.8 inches, 24.3 cm, (~46.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT, 16M colors",Accelerometer,Nokia N95 8GB
,Removable Li-Po 1050 mAh battery (BT-6MT),,CIF videocall camera,12MB 96MB RAM,"Symbian OS 9.2, Series 60 v3.1 UI",,2 MP,"2007, August. Released 2007, November","2.4 inches, 17.8 cm, (~35.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",,Nokia N81
,Removable Li-Po 1050 mAh battery (BT-6MT),,CIF videocall camera,8GB 96MB RAM,"Symbian OS 9.2, Series 60 v3.1 UI",,2 MP,"2007, August. Released 2007, October","2.4 inches, 17.8 cm, (~35.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",,Nokia N81 8GB
,Removable Li-Ion battery,,No,,,,1.3 MP,"2007, December. Released 2007, December","2.2 inches, 15.0 cm, (~33.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6263
,Removable Li-Ion 1050 mAh battery ( BP-6MT),,,130MB 96MB RAM,"Symbian OS 9.2, Series 60 v3.1 UI",,No,"2008, February. Released 2008, Q2","2.0 inches, 12.4 cm, (~23.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia E51 camera-free
,Removable Li-Ion 1050 mAh battery ( BP-6MT),,No,130MB 96MB RAM,"Symbian OS 9.2, Series 60 v3.1 UI",,2 MP,"2007, September. Released 2007, November","2.0 inches, 12.4 cm, (~23.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia E51
,Removable Li-Ion 860 mAh battery (BL-4C),,No,30MB,,,2 MP,"2007, September. Released 2008, March","2.0 inches, 12.4 cm, (~26.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6301
,Removable Li-Po 1100 mAh battery (BP-6M),,No,6MB,,,2 MP,"2005, Q4","2.0 inches, 30 x 40 mm, 12.4 cm, (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Nokia 6233
,Removable Li-Ion 820 mAh battery,,No,4.2MB,,,VGA,"2006, Q1","1.8 inches, 28 x 35 mm, 10.2 cm, (~26.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65k colors",,Nokia 6103
,Removable Li-Ion 820 mAh battery (BL-4C),,No,11MB,,,1.3 MP,"2006, Q1","1.8 inches, 29 x 35 mm, 10.2 cm, (~24.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256k colors",,Nokia 6125
,Removable Li-Ion 760 mAh battery (BL-5B),,No,3.2MB,,,VGA,"2006, February","1.8 inches, 28 x 35 mm, 10.2 cm, (~21.8% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"CSTN, 65K colors",,Nokia 6070
,Removable Li-Ion 820 mAh battery (BL-4C),,No,10MB,,,1.3 MP,"2006, February","2.2 inches, 34 x 44 mm, 15.0 cm, (~33.9% screen-to-body ratio)","240 x 320 pixels, 2.2 inch, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6126
,Removable Li-Ion 820 mAh battery (BL-4C),,No,11MB,,,1.3 MP,"2006, February","2.2 inches, 34 x 44 mm, 15.0 cm, (~33.9% screen-to-body ratio)","240 x 320 pixels, 2.2 inch, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6131
,Removable Li-Ion 820 mAh battery,,No,11MB,,,1.3 MP,"2006, October","2.2 inches, 34 x 44 mm, 15.0 cm, (~33.9% screen-to-body ratio)","240 x 320 pixels, 2.2 inch, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6133
,Removable Li-Ion 820 mAh battery (BL-4C),,No,32MB,,,1.3 MP,"2006, February","1.8 inches, 29 x 35 mm, 10.2 cm, (~24.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,Nokia 6136
,Removable Li-Ion 700 mAh battery (BL-5CA),,,4MB,,,No,"2006, March",,96 x 68 pixels,Monochrome graphic,,Nokia 1112
,Removable Li-Ion 970 mAh battery (BL-5C),,,4MB,,,No,"2006, March","1.5 inches, 6.8 cm, (~14.8% screen-to-body ratio)","96 x 68 pixels, 4 lines (~78 ppi density)","CSTN, 65K colors",,Nokia 2310
,Removable Li-Ion 970 mAh battery (BL-5C),,,3MB,,,No,"2006, March","1.6 inches, 8.3 cm, (~18.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)","CSTN, 65K colors",,Nokia 2610
,Removable Li-Ion 970 mAh battery (BL-5C),,No,20MB,"Symbian OS 8.1, Series 60 UI 2.8",,2 MP,"2006, April","2.1 inches, 14.0 cm, (~24.3% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 256K colors",,Nokia N72
,Removable Li-Ion 1100 mAh battery (BP-6M ),,VGA videocall camera,42MB 64MB RAM,"Symbian OS 9.1, S60 3rd edition",,"3.15 MP, AF","2006, April. Released 2006, August","2.4 inches, 36 x 48 mm, 17.8 cm, (~33.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Nokia N73
,Removable Li-Po 1100 mAh battery (BP-6M),,CIF videocall camera,50MB 64MB RAM,"Symbian OS 9.1, S60 3rd edition",,"3.15 MP, 3x optical zoom, AF","2006, April","2.4 inches, 36 x 48 mm, 17.8 cm, (~27.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Nokia N93
,Removable Li-Ion 860 mAh battery (BL-5B),,No,8MB 64MB RAM,"Symbian 9.1, Series 60 rel. 3.0",,2 MP,"2006, May","1.7 inches, 31 x 31 mm, 9.3 cm, (~19.4% screen-to-body ratio)","208 x 208 pixels, 1:1 ratio (~173 ppi density)","TFT, 256K colors",,Nokia 5500 Sport
,Removable Li-Ion 970 mAh battery (BL-5C),,No,70MB 32MB RAM,"Symbian OS 9.1, S60 3rd edition",,1.3 MP,"2006, May","2.1 inches, 31 x 42 mm, 13.7 cm, (~27.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~190 ppi density)","TFT, 256K colors",,Nokia E50
,Removable Li-Ion 900 mAh battery (BL-5C),,,4MB,,,No,"2006, June",,96 x 68 pixels,Monochrome graphic,,Nokia 1110i
,Removable Li-Ion 820 mAh battery (BL-5B),,No,4.3MB,,,VGA,"2006, June","1.78 inches, 10.0 cm, (~21.4% screen-to-body ratio)",128 x 160 pixels (~115 ppi density),"TFT, 65K colors",,Nokia 6080
,Removable Li-Ion 1100 mAh battery (BP-6M),,No,30MB,,,1.3 MP,"2006, June","1.8 inches, 29 x 35 mm, 10.2 cm, (~20.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,Nokia 6151
,Removable Li-Ion 700 mAh battery (BL-4B),,No,8MB,,,2 MP,"2006, September","2.0 inches, 30 x 40 mm, 12.4 cm, (~32.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Nokia 7373
,Removable Li-Ion (BP-5M),,VGA videocall camera,21MB,,,"3.15 MP, AF","2006, September","2.3 inches, 16.4 cm, (~38.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~174 ppi density)","TFT, 16M colors",,Nokia 7390
,Removable Li-Ion 700 mAh battery (BP-6X),,No,128MB,,,2 MP,"2006, September","1.7 inches, 31 x 31 mm, 9.3 cm, (~19.4% screen-to-body ratio)","208 x 208 pixels, 1:1 ratio (~173 ppi density)","TFT, 256K colors",,Nokia 8800 Sirocco
,Removable Li-Ion 970 mAh battery (BL-5C),,No,4MB,,,VGA,"2006, September","1.8 inches, 28 x 35 mm, 10.2 cm, (~24.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"CSTN, 256K colors",,Nokia 6085
,Removable Li-Ion 1100 mAh battery (BP-6M),,VGA videocall camera,6MB,,,2 MP,"2006, September","2.2 inches, 35 x 45 mm, 15.0 cm, (~32.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,Nokia 6288
,Removable Li-Ion 760 mAh battery (BL-5B),,No,5MB,,,VGA,"2006, September","2.0 inches, 12.6 cm, (~28.3% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"CSTN, 256K colors",,Nokia 5200
,Removable Li-Ion 860 mAh battery (BL-5B),,No,5MB,,,1.3 MP,"2006, September","2.1 inches, 31 x 42 mm, 13.7 cm, (~30.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~190 ppi density)","TFT, 256K colors",,Nokia 5300
,Removable Li-Ion 800 mAh battery (BL-5BT),,No,40MB 64MB RAM,"Symbian OS 9.1, S60 rel. 3.0u",,2 MP,"2006, September","2.4 inches, 17.8 cm, (~36.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",,Nokia N75
,Removable Li-Ion 950 mAh battery (BL-5F),,QVGA videocall camera,160MB 64MB RAM,"Symbian OS 9.2, S60 rel. 3.1",,"5 MP, AF","2006, September. Released 2007, March","2.6 inches, 40 x 53 mm, 20.9 cm, (~39.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)","TFT, 16M colors",,Nokia N95
,Removable Li-Ion 970 mAh battery (BL-5C),,,2MB,,,No,"2006, November","1.5 inches, 27 x 27 mm, 7.3 cm, (~16.2% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,Nokia 2626
,Removable Li-Ion 860 mAh battery (BL-4C),,No,7.8MB,,,2 MP,"2006, November. Released 2007, January","2.0 inches, 31 x 41 mm, 12.4 cm, (~26.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6300
,Removable Li-Ion 850 mAh battery (BL-5C),,No,5MB,,,VGA,"2006, November","1.8 inches, 28 x 35 mm, 10.2 cm, (~24.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"CSTN, 256K colors",,Nokia 6086
,Removable Li-Ion 700 mAh battery (BL-8N),,No,50MB,,,VGA,"2004, Q3",,"208 x 104 pixels, 18:9 ratio","TFT, 65K colors",,Nokia 7280
,Removable Li-Ion 900 mAh battery (BL-5C),,No,8MB,"Symbian 7.0s, Series 60 v2.0 UI",,1 MP,"2004, Q3","2.1 inches, 35 x 41 mm, 14.0 cm, (~24.4% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 65K colors",,Nokia 6670
,Removable Li-Ion 760 mAh battery (BL-5B),,No,6MB,"Symbian 7.0s, Series 60 SE UI",,1.23 MP,"2004, Q4","2.1 inches, 35 x 41 mm, 14.0 cm, (~26.3% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 65K colors",,Nokia 3230
,Removable Li-Ion 760 mAh battery (BL-5B),,No,3.5MB,,,VGA,"2004, Q4","1.5 inches, 7.3 cm, (~15.6% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,Nokia 6020
,Removable Li-Po 1300 mAh battery (BP-5L),,No,90MB,"Symbian 7.0s, Series 90 UI",,1 MP,"2004, Q4","3.5 inches, 79 x 40 mm, 31.6 cm, (~35.5% screen-to-body ratio)","640 x 320 pixels, 18:9 ratio (~204 ppi density)","TFT resistive touchscreen, 65K colors",,Nokia 7710
,Removable Li-Ion 850 mAh battery (BL-5C),,No,3.5MB,,,VGA,"2005, Q1","1.5 inches, 7.3 cm, (~14.9% screen-to-body ratio)","128 x 128 pixels, 8 lines, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,Nokia 6822
,Removable Li-Ion 760 mAh battery (BL-4C),,No,4.4MB,,,VGA,"2005, Q1","1.8 inches, 29 x 35 mm, 10.2 cm, (~26.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65k colors",,Nokia 6101
,Removable Li-Ion 900 mAh battery (BL-5C),,No,8MB,"Symbian OS 8.0a, Series 60 2nd Edition",,1.3 MP,"2005, Q1","2.1 inches, 35 x 41 mm, 14.0 cm, (~23.4% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 256K colors",,Nokia 6681
,Removable Li-Ion 900 mAh battery (BL-5C),,VGA videocall camera,10MB,"Symbian OS 8.0a , Series 60 UI",,1.3 MP,"2005, Q1","2.1 inches, 35 x 41 mm, 14.0 cm, (~23.4% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 256K colors",,Nokia 6680
,Removable Li-Ion 900 mAh battery (BL-5C),,,3MB,,,No,"2005, Q1","1.5 inches, 7.3 cm, (~15.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,Nokia 6030
,Removable Li-Ion 900 mAh battery (BL-5B),,,2.3MB,,,No,"2005, Q1","1.56 inches, 7.9 cm, (~16.8% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~116 ppi density)","TFT, 65K colors",,Nokia 6021
,Removable Li-Ion 900 mAh battery (BL-5C),,No,32MB,,,1.3 MP,"2005, Q1","1.5 inches, 27 x 27 mm, 7.3 cm, (~16.0% screen-to-body ratio)","208 x 208 pixels, 1:1 ratio (~196 ppi density)","TFT, 65K colors",,Nokia 6230i
,Removable Li-Ion 600 mAh battery (BL-5X),,No,64MB,,,SVGA,"2005, Q1","1.7 inches, 31 x 31 mm, 9.3 cm, (~19.4% screen-to-body ratio)","208 x 208 pixels, 1:1 ratio (~173 ppi density)","TFT, 256K colors",,Nokia 8800
,Removable Li-Ion 760 mAh battery (BL-5B),,No,3.5MB,,,VGA,"2005, Q2","1.5 inches, 27 x 27 mm, 7.3 cm, (~14.6% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,Nokia 5140i
,Removable Li-Ion 850 mAh battery (BL-5C),,,,,,No,"2005, June",,"96 x 65 pixels, 4 lines, 3:2 ratio",Monochrome graphic,,Nokia 1101
,Removable Li-Ion 900 mAh battery (BL-5C),,,4MB,,,No,"2005, June",,96 x 68 pixels,Monochrome graphic,,Nokia 1110
,Removable Li-Ion 900 mAh battery (BL-5C),,,4MB,,,No,"2005, June","1.4 inches, 6.0 cm, (~12.7% screen-to-body ratio)",96 x 68 pixels (~84 ppi density),"CSTN, 65K colors",,Nokia 1600
,Removable Li-Ion 760 mAh battery (BL-4C),,,1MB,,,No,"2005, Sep",,"128 x 128 pixels, 1:1 ratio",4096 colors,,Nokia 2652
,Removable Li-Ion 970 mAh battery (BL-5C),,VGA videocall camera,22MB,"Symbian OS 8.1a , Series 60 UI",,2 MP,"2005, Q2","2.1 inches, 35 x 41 mm, 14.0 cm, (~24.3% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 256K colors",,Nokia N70
,Removable Li-Ion 760 mAh battery (BL-5B),,No,31MB,"Symbian OS 8.1a , Series 60 UI",,"2 MP, AF","2005, Q2","2.1 inches, 35 x 41 mm, 14.0 cm, (~24.6% screen-to-body ratio)",352 x 416 pixels (~259 ppi density),"TFT, 256K colors",,Nokia N90
,Removable Li-Ion 900 mAh battery (BL-5C),,No,"4GB 64MB RAM, 8GB 64MB RAM","Symbian 9.1, Series 60 UI 3rd Edition",,2 MP,"2005, Q2","2.1 inches, 35 x 41 mm, 14.0 cm, (~22.5% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 256K colors",,Nokia N91
,Removable Li-Ion 760 mAh battery (BL-5B),,,3.2MB,,,No,"2005, June","1.8 inches, 10.2 cm, (~27.3% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65k colors",,Nokia 6060
,Removable Li-Ion 700 mAh battery (BL-4B),,No,23MB,,,1 MP,"2005, June","1.8 inches, 29 x 35 mm, 10.2 cm, (~25.8% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256k colors",,Nokia 6111
,Removable Li-Ion 970 mAh battery (BL-5C),,No,9MB,,,2 MP,"2005, June","2.2 inches, 35 x 45 mm, 15.0 cm, (~28.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,Nokia 6270
,Removable Li-Ion 970 mAh battery (BP-6M),,VGA videocall camera,6MB,,,2 MP,"2005, June","2.2 inches, 35 x 45 mm, 15.0 cm, (~32.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,Nokia 6280
,Removable Li-Ion (BP-3001L),,No,18MB,"Symbian 7.0, UIQ v2.1 UI",,1.3 MP,"2005, Q1","2.7 inches, 21.5 cm, (~35.0% screen-to-body ratio)","208 x 320 pixels, 3:2 ratio (~141 ppi density)","TFT resistive touchscreen, 65K colors",,Nokia 6708
,Removable Li-Ion 1100 mAh battery (BP-6M),,No,10MB 64MB RAM,"Symbian 9.1, Series 60 rel. 3.0",,2 MP,"2005, September","2.1 inches, 35 x 41 mm, 14.0 cm, (~27.0% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 256K colors",,Nokia 3250
,Removable Li-Ion 970 mAh battery (BL-5C),,,64MB 64MB RAM,"Symbian OS 9.1, Series 60 UI",,No,"2005, October","2.1 inches, 35 x 41 mm, 14.0 cm, (~24.9% screen-to-body ratio)",352 x 416 pixels (~259 ppi density),"TFT, 16M colors",,Nokia E60
,Removable Li-Po 1500 mAh battery (BP-5L),,,64MB 64MB RAM,"Symbian OS 9.1, Series 60 UI",,No,"2005, October","2.9 inches, 58 x 45 mm, 26.0 cm, (~31.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~138 ppi density)","TFT, 16M colors",,Nokia E61
,Removable Li-Po 1500 mAh battery (BP-5L),,,80MB 32MB RAM,"Symbian OS 9.1, Series 60 UI",,No,"2006, September","2.9 inches, 58 x 45 mm, 26.0 cm, (~31.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~138 ppi density)","TFT, 16M colors",,Nokia E62
,Removable Li-Ion 1150 mAh battery (BL-6C),,No,64MB 64MB RAM,"Symbian OS 9.1, S60 3rd edition",,2 MP,"2005, October","2.1 inches, 35 x 41 mm, 14.0 cm, (~22.6% screen-to-body ratio)",352 x 416 pixels (~259 ppi density),"TFT, 16M colors",,Nokia E70
,Removable Li-Ion 760 mAh battery (BL-4C),,,725 KB,,,No,"2003, Q1","1.5 inches, 7.3 cm, (~13.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 4096 colors",Thermometer,Nokia 5100
,Removable Li-Ion 760 mAh battery (BL-4C),,,725 KB,,,No,"2002, Q4","1.5 inches, 7.3 cm, (~16.2% screen-to-body ratio)","128 x 128 pixels, 8 lines, 1:1 ratio (~121 ppi density)","CSTN, 4096 colors",,Nokia 6100
,Removable Li-Ion 1000 mAh battery (BLC-2),,,,,,No,"2003, Q1","1.7 inches, 9.3 cm, (~14.2% screen-to-body ratio)","128 x 128 pixels, 8 lines, 1:1 ratio (~106 ppi density)","CSTN, 4096 colors",,Nokia 6800
,Removable Li-Ion 830 mAh battery (BLB-2),,,,,,No,"2003, Q1","1.25 inches, 4.7 cm, (~9.9% screen-to-body ratio)","96 x 65 pixels, 3:2 ratio (~93 ppi density)","CSTN, 4096 colors",,Nokia 8910i
,Removable Li-Ion 780 mAh battery (BLD-3),,No,725 KB,,,CIF,"2003, Q1",,"128 x 128 pixels, 8 lines, 1:1 ratio","CSTN, 4096 colors",,Nokia 7250
,Removable Li-Ion 850 mAh battery (BL-5C),,,3.4MB,"Symbian 6.1, Series 60 v1.0 UI",,No,"2003, Q4","2.1 inches, 35 x 41 mm, 14.0 cm, (~15.0% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 4096 colors",,Nokia N-Gage
,Removable Li-Ion 780 mAh battery (BLD-3),,,4.5MB,,,No,"2003, June","1.7 inches, 31 x 31 mm, 9.3 cm, (~13.0% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~106 ppi density)","CSTN, 4096 colors",,Nokia 3300
,Removable Li-Ion 780 mAh battery (BLD-3),,No,,,,CIF,"2003, Q3","1.5 inches, 7.3 cm, (~15.1% screen-to-body ratio)","128 x 128 pixels, 8 lines, 1:1 ratio (~121 ppi density)","CSTN, 4096 colors",,Nokia 6220
,Removable Li-Ion 850 mAh battery (BL-5C),,,,,,No,"2003, Q3",,"128 x 128 pixels, 8 lines, 1:1 ratio","CSTN, 4096 colors",,Nokia 6108
,Removable Li-Ion 780 mAh battery (BLD-3),,No,,,,"CIF, night mode","2003, June",,"128 x 128 pixels, 8 lines, 1:1 ratio","CSTN, 4096 colors",,Nokia 7250i
,Removable Li-Ion 850 mAh battery (BL-5C),,,484 KB,,,No,"2003, Q3","1.5 inches, 7.3 cm, (~16.5% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)","CSTN, 4096 colors",,Nokia 3100
,Removable Li-Ion 850 mAh battery (BL-5C),,No,6MB,"Symbian 7.0s, Series 60 v2.0 UI",,VGA,"2003, Q4","2.1 inches, 35 x 41 mm, 14.0 cm, (~22.2% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 65k colors",,Nokia 6600
,Removable Li-Ion 850 mAh battery (BL-5C),,No,12MB,"Symbian 7.0s, Series 60 v2.0 UI",,VGA,"2004, Q1","2.1 inches, 35 x 41 mm, 14.0 cm, (~22.2% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 65k colors",,Nokia 6620
,Removable Li-Ion 850 mAh battery (BL-5C),,,,,,No,"2003, Q3",,"96 x 65 pixels, 4 lines, 3:2 ratio",Monochrome graphic,,Nokia 1100
,Removable Li-Ion 850 mAh battery (BL-5C),,,,,,No,"2003, Q3",,"96 x 65 pixels, 4 lines, 3:2 ratio",Monochrome graphic,,Nokia 2300
,Removable Li-Ion 780 mAh battery (BLD-3),,No,1MB,,,"CIF, night mode","2003, Q4","1.56 inches, 7.9 cm, (~16.2% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~116 ppi density)","CSTN, 4096 colors",,Nokia 3200
,Removable Li-Ion 850 mAh battery (BL-5C),,No,29MB,,,VGA,"2003, Q4","2.0 inches, 12.6 cm, (~18.6% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"TFT, 65K colors",,Nokia 7600
,Removable Li-Ion 850 mAh battery (BL-5C),,No,3.4MB,"Symbian 6.1, Series 60 v1.0 UI",,VGA,"2003, Q4","2.1 inches, 35 x 41 mm, 14.0 cm, (~18.9% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 65K colors",,Nokia 3660
,Removable Li-Ion 1000 mAh battery (BLC-2),,,3.5MB,,,No,"2003, Q4","1.6 inches, 8.3 cm, (~12.6% screen-to-body ratio)","128 x 128 pixels, 8 lines, 1:1 ratio (~113 ppi density)","CSTN, 4096 colors",,Nokia 6810
,Removable Li-Ion 850 mAh battery (BL-5C),,No,3.5MB,,,CIF,"2003, Q4","1.6 inches, 8.3 cm, (~16.4% screen-to-body ratio)","128 x 128 pixels, 8 lines, 1:1 ratio (~113 ppi density)","CSTN, 4096 colors",,Nokia 6820
,Removable Li-Ion 850 mAh battery (BL-5C),,No,6MB,,,VGA,"2003, Q4","1.5 inches, 27 x 27 mm, 7.3 cm, (~16.0% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)","Active TFT, 65K colors",,Nokia 6230
,Removable Li-Ion 760 mAh battery (BL-4C),,No,4MB,,,VGA,"2003, Q4","1.5 inches, 27 x 27 mm, 7.3 cm, (~16.9% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,Nokia 7200
,Removable Li-Po 1300 mAh battery (BP-5L),,No,25MB,"Symbian, Series 90 UI, .2.0",,VGA,"2003, Q4","3.5 inches, 79 x 40 mm, 31.6 cm, (~29.5% screen-to-body ratio)","640 x 320 pixels, 18:9 ratio (~204 ppi density)","TFT resistive touchscreen, 65K colors",,Nokia 7700
,Removable Li-Ion 760 mAh battery (BL-4C),,,,,,No,"2003, Q4","1.45 inches, 6.8 cm, (~13.8% screen-to-body ratio)","128 x 128 pixels, 8 lines, 1:1 ratio (~125 ppi density)","CSTN, 4096 colors",,Nokia 3108
,Removable Li-Ion 780 mAh battery (BLD-3),,No,4MB,,,CIF,"2004, Q1","1.5 inches, 7.3 cm, (~15.6% screen-to-body ratio)","128 x 128 pixels, 8 lines, 1:1 ratio (~121 ppi density)","CSTN, 4096 colors",,Nokia 6610i
,Removable Li-Ion 760 mAh battery (BL-5B),,No,,,,VGA,"2003, Q4","1.5 inches, 27 x 27 mm, 7.3 cm, (~14.6% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)","CSTN, 4096 colors","Compass, thermometer, sound level meter",Nokia 5140
,Removable Li-Ion 1300 mAh battery (BP-5L),,No,80MB,"Symbian 7.0s, Series 80 v2.0 UI",,VGA,"2004, Q1","4.5 inches, 110 x 35 mm, 37.2 cm, (~44.1% screen-to-body ratio)",640 x 200 pixels (~149 ppi density),"TFT, 65K colors",,Nokia 9500
,Removable Li-Ion 900 mAh battery (BL-5C),,No,8MB,"Symbian 7.0s, Series 60 v2.0 UI",,1 MP,"2004, March","2.1 inches, 35 x 41 mm, 14.0 cm, (~24.3% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 65K colors",,Nokia 7610
,Removable Li-Ion  820 mAh battery (BL-5C),,,,,,No,"2004, Q2","1.6 inches, 8.3 cm, (~18.8% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~113 ppi density)","CSTN, 4096 colors",,Nokia 3120
,Removable Li-Ion 1070 mAh battery (BL-6C),,,3.4MB,"Symbian 6.1, Series 60 v1.0 UI",,No,"2004, April","2.1 inches, 35 x 41 mm, 14.0 cm, (~17.5% screen-to-body ratio)",176 x 208 pixels (~130 ppi density),"TFT, 4096 colors",,Nokia N-Gage QD
,Removable Li-Ion 760 mAh battery (BL-5B),,No,3MB,,,VGA,"2004, Q2","1.5 inches, 7.3 cm, (~15.7% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)",65K colors,,Nokia 3220
,Removable Li-Po 600 mAh battery,,,,,,No,1998,,5 lines,Monochrome graphic,,Nokia 5110
,Removable Li-Po 600 mAh battery,,,,,,No,1998,,5 lines,Monochrome graphic,,Nokia 6110
