basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Ion 1500 mAh battery,,No,"4GB (2.5GB user available), 512MB RAM",Android 4.0 (Ice Cream Sandwich),,"5 MP, AF","2012, February. Released 2012, June","4.0 inches, 47.6 cm, (~60.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~144 ppi density)","Capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus L5 E610
,Removable Li-Ion 1700 mAh battery,,Yes,"4GB (2.4GB user available), 512MB RAM",Android 4.0.3 (Ice Cream Sandwich),,"5 MP, AF","2012, February. Released 2012, May","4.3 inches, 52.6 cm, (~62.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","IPS LCD, capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus L7 P700
,Removable Li-Ion 1520 mAh battery,,VGA,16GB 1GB RAM,"Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",,"5 MP, AF,
5 MP, AF","2012, February. Released 2012, Q3","4.3 inches, 52.6 cm, (~61.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","3D IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus 3D Cube SU870
,Removable Li-Ion 1520 mAh battery,,VGA,"8GB (5.3GB user available), 1GB RAM","Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",,"5 MP, AF,
5 MP, AF","2012, February. Released 2012, May","4.3 inches, 52.6 cm, (~61.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","3D LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus 3D Max P720
,Removable Li-Ion 2150 mAh battery,,1.3 MP,"16GB (12GB user available), 1GB RAM","Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)",,"8 MP, AF","2012, February. Released 2012, June","4.7 inches, 60.9 cm, (~67.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","True HD-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus 4X HD P880
,Removable Li-Ion 1300 mAh battery,,No,4GB 512MB RAM,Android 2.3 (Gingerbread),,"5 MP, AF","2012, March. Released 2012, April","3.5 inches, 36.5 cm, (~51.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",LG Optimus M+ MS695
,Removable Li-Ion 1700 mAh battery,,VGA,8GB 1GB RAM,"Android 2.3.6 (Gingerbread), upgradable to 4.0.4 (Ice Cream Sandwich)",,"5 MP, AF","2012, March. Released 2012, April","4.0 inches, 45.5 cm, (~61.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","IPS LCD capacitive touchscreen, 256K colors","Accelerometer, proximity",LG Lucid 4G VS840
,Removable Li-Ion 1000 mAh battery,,No,50MB,,,2 MP,"2012, April. Released 2012, April","3.0 inches, 25.6 cm, (~43.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT touchscreen, 256K colors",,LG Xpression C395
,Removable Li-Ion 1830 mAh battery,,1.3 MP,4GB 1GB RAM,Android 2.3.6 (Gingerbread),,"8 MP, AF","2012, April. Released 2012, May","4.5 inches, 55.8 cm, (~61.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","True HD-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus True HD LTE P936
,Removable Li-Ion 2150 mAh battery,,1.3 MP,16GB 2GB RAM,Android 4.0 (Ice Cream Sandwich),,"8 MP, AF","2012, May. Released 2012, August","4.7 inches, 60.9 cm, (~65.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","True HD-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus LTE2
,Removable Li-Ion 950 mAh battery,,No,50MB 128MB ROM 64MB RAM,,,2 MP,"2012, May. Released 2012, July","3.2 inches, 31.7 cm, (~52.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~125 ppi density)","TFT touchscreen, 256K colors",,LG T370 Cookie Smart
,Removable Li-Ion 1520 mAh battery,,No,4GB 512MB RAM,Android 2.3.7 (Gingerbread),,"5 MP, AF","2012, May. Released 2012, May","3.5 inches, 36.5 cm, (~49.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",TFT capacitive touchscreen,"Accelerometer, proximity, compass",LG Optimus Elite LS696
,Removable Li-Ion 950 mAh battery,,No,50MB 128MB ROM 64MB RAM,,,2 MP,"2012, May. Released 2012, Q3","3.2 inches, 31.7 cm, (~52.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~125 ppi density)","TFT capacitive touchscreen, 256K colors",,LG T375 Cookie Smart
,Removable Li-Ion 950 mAh battery,,No,50MB 128MB ROM 64MB RAM,,,2 MP,"2012, March. Released 2012, Q3","3.2 inches, 31.7 cm, (~52.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~125 ppi density)","TFT capacitive touchscreen, 256K colors",,LG T385
,Removable Li-Ion 1100 mAh battery,,No,78.4MB,,,2 MP,"2012. Released 2012, Q2","2.3 inches, 16.4 cm, (~25.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~174 ppi density)","TFT, 256K colors",,LG C199
,Removable Li-Ion 1540 mAh battery,,No,1GB 384MB RAM,Android 2.3.6 (Gingerbread),,"3.15 MP, AF","2012, January. Released 2012, July","3.2 inches, 31.7 cm, (~50.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~125 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",LG Optimus L3 E405
,Non-removable Li-Ion 2100 mAh battery,,1.3 MP,32GB 1GB RAM,Android 4.0.4 (Ice Cream Sandwich),,"8 MP, AF","2012, August. Released 2012, November","5.0 inches, 77.4 cm, (~61.3% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~256 ppi density)","HD-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus Vu P895
,Removable Li-Ion 1700 mAh battery,,VGA,"8GB (5GB user available), 1GB RAM",Android 4.0 (Ice Cream Sandwich),,"5 MP, AF","2012, August. Released 2012, August","3.5 inches, 36.5 cm, (~53.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Motion 4G MS770
,Removable Li-Ion 2150 mAh battery,,VGA,4GB 1GB RAM,"Android 4.0.4 (Ice Cream Sandwich), upgradable to 4.1.2 (Jelly Bean)",,"5 MP, AF","2012, August. Released 2012, November","4.7 inches, 60.9 cm, (~67.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)","IPS LCD, capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus L9 P760
,Removable Li-Ion 900 mAh battery,,No,20MB,,,2 MP,"2010, December. Released 2010, December","2.8 inches, 24.3 cm, (~41.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",,LG Cookie WiFi T310i
,Removable Li-Ion 1250 mAh battery,,No,15MB,,,2 MP,"2010, December. Released 2010, December","2.4 inches, 17.8 cm, (~24.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",Accelerometer,LG C310
,Removable Li-Ion 900 mAh battery,,No,80MB,,,1.3 MP,2011. Released 2011,"2.3 inches, 16.4 cm, (~24.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~174 ppi density)","TFT, 65K colors",Accelerometer,LG X335
,Removable Li-Ion 1500 mAh battery,,1.3 MP,16GB,"Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)",,"5 MP, AF","2011, January. Released 2011, May","4.3 inches, 52.6 cm, (~61.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Revolution
,Removable Li-Ion 1500 mAh battery,,No,8GB,Android 2.2 (Froyo),,"5 MP, AF","2010, December. Released 2010, December","3.8 inches, 41.1 cm, (~63.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus Mach LU3000
,Removable Li-Ion 1500 mAh battery,,1.3 MP,8GB 512MB RAM,"Android 2.2 (Froyo), 2.3, upgradable to 4.0 (Ice Cream Sandwich)",,"8 MP, AF","2010, December. Released 2011, February","4.0 inches, 45.5 cm, (~58.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus 2X
,Removable Li-Ion 1500 mAh battery,,1.3 MP,8GB 512MB RAM,"Android 2.2 (Froyo), 2.3, upgradable to 4.0 (Ice Cream Sandwich)",,"8 MP, AF","2010, December. Released 2011, January","4.0 inches, 45.5 cm, (~58.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus 2X SU660
,Removable Li-Ion 1500 mAh battery,,2 MP,"2GB (1GB user available), 512MB RAM","Android 2.2 (Froyo), 2.3.4 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",,"5 MP, AF","2011, January. Released 2011, May","4.0 inches, 45.5 cm, (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus Black P970
,Removable Li-Ion 1280 mAh battery,,No,140MB RAM,Android 2.2 (Froyo),,3.15 MP,"2011, January. Released 2011, February","2.8 inches, 24.3 cm, (~39.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, compass",LG Optimus Me P350
,Removable Li-Ion 1500 mAh battery,,No,140MB,Android 2.2 (Froyo),,"3.15 MP, AF","2011, February. Released 2011, March","2.8 inches, 23.3 cm, (~36.3% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~206 ppi density)","TFT touchscreen, 256K colors",Accelerometer,LG Optimus Chat C550
,Removable Li-Ion 670 mAh battery,,No,10MB,,,VGA,"2011. Released 2011, Q1","1.7 inches, 9.1 cm, (~17.7% screen-to-body ratio)",128 x 160 pixels (~121 ppi density),"CSTN, 65K colors",,LG A140
,Removable Li-Ion 950 mAh battery,,No,1MB,,,VGA,"2011, January. Released 2011, January","2.0 inches, 12.6 cm, (~24.2% screen-to-body ratio)",144 x 176 pixels (~114 ppi density),"TFT, 65K colors",,LG A160
,Removable Li-Ion 950 mAh battery,,No,4MB,,,VGA,2011. Released 2011,"2.0 inches, 12.6 cm, (~24.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG A165
,Removable Li-Ion 950 mAh battery,,,,,,No,"2011, February. Released 2011, Q2","1.52 inches, 7.5 cm, (~15.6% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","TFT, 65K colors",,LG A180
,Non-removable Li-Ion 6400 mAh battery,,2 MP,32GB,Android 3.0 (Honeycomb),,"5 MP, AF,
5 MP, AF","2011, February. Released 2011, May","8.9 inches, 225.5 cm, (~61.7% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~168 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus Pad V900
,Removable Li-Ion 1500 mAh battery,,Yes,8GB 512MB RAM,"Android 2.2 (Froyo), 2.3, upgradable to 4.0 (Ice Cream Sandwich)",,"5 MP, AF,
5 MP, AF","2011, January. Released 2011, July","4.3 inches, 52.6 cm, (~60.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","3D LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus 3D P920
,Removable Li-Ion 900 mAh battery,,No,20MB,,,2 MP,"2011, March. Released 2011, April","2.8 inches, 22.3 cm, (~28.7% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)","TFT resistive touchscreen, 256K colors",,LG T315
,Removable Li-Ion 1500 mAh battery,,Yes,8GB 512MB RAM,"Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)",,"5 MP, AF,
5 MP, AF","2011, March. Released  2011, August","4.3 inches, 52.6 cm, (~60.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","3D LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Thrill 4G P925
,Removable Li-Ion 1500 mAh battery,,No,160MB,Android 2.2 (Froyo),,"3.15 MP, AF","2011, April. Released 2011, April 17th","3.2 inches, 30.5 cm, (~45.3% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity",LG Thrive P506
,Removable Li-Ion 1500 mAh battery,,No,160MB,"Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)",,"3.15 MP, AF","2011, April. Released 2011, April 17th","3.2 inches, 30.5 cm, (~45.3% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",LG Phoenix P505
,Removable Li-Ion 1500 mAh battery,,No,430MB,Android 2.2 (Froyo),,"5 MP, AF","2011, May. Released 2011, June","3.5 inches, 34.9 cm, (~46.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,LG US760 Genesis
,Removable Li-Ion 900 mAh battery,,No,,,,1.3 MP,"2011, July. Released 2011, July","2.0 inches, 12.4 cm, (~21.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG Cosmos 2
,Removable Li-Ion 1500 mAh battery,,Yes,16GB,"Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)",,"5 MP, AF","2011, April. Released 2011, April","4.3 inches, 52.6 cm, (~59.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus Big LU6800
,Removable Li-Ion 950 mAh battery,,,,,,No,"2011, May. Released 2011, Q2","1.5 inches, 7.3 cm, (~16.0% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 65K colors",,LG A100
,Removable Li-Ion 950 mAh battery,,No,50MB,,,2 MP,2011,"2.3 inches, 16.4 cm, (~23.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~174 ppi density)","TFT, 256K colors",,LG C360
,Removable Li-Ion 950 mAh battery,,No,78MB,,,2 MP,2011,"2.3 inches, 16.4 cm, (~23.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~174 ppi density)","TFT, 256K colors",,LG C365
,Removable Li-Ion 950 mAh battery,,No,50MB,,,2 MP,"2011, Q2","2.3 inches, 16.4 cm, (~23.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~174 ppi density)","TFT, 256K colors",,LG C375 Cookie Tweet
,Removable Li-Ion battery,,No,50MB,,,2 MP,"2011, June. Released 2011, June","2.8 inches, 24.3 cm, (~39.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio","TFT touchscreen, 256K colors",,LG EGO Wi-Fi
,Removable Li-Ion 1280 mAh battery,,No,50MB,,,2 MP,"2011, June. Released 2011, June","2.8 inches, 24.3 cm, (~39.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT touchscreen, 256K colors",,LG EGO T500
,Removable Li-Ion 950 mAh battery,,No,60MB,,,2 MP,2011,"2.8 inches, 24.3 cm, (~40.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT touchscreen, 256K colors",,LG T505
,Removable Li-Ion 1100 mAh battery,,No,50MB,,,2 MP,"2011, August","2.8 inches, 24.3 cm, (~40.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT touchscreen, 256K colors",,LG T510
,Removable Li-Ion 1500 mAh battery,,No,139MB 156MB RAM,"Android 1.6 (Donut), upgradable to 2.1 (Eclair)",,"3.15 MP, AF","2010, January. Released 2010, June","3.0 inches, 26.8 cm, (~45.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~192 ppi density)","TFT resistive touchscreen, 256K colors (65K effective)",Accelerometer,LG GT540 Optimus
,Removable Li-Po 1500 mAh battery,,No,170MB,Android OS,,"5 MP, AF","2010, March. Released 2010, June","3.0 inches, 26.8 cm, (~45.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~192 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG KH5200 Andro-1
,Removable Li-Ion 800 mAh battery,,No,512MB,,,2 MP,"2010, March. Released 2010, April","2.0 inches, 12.6 cm, (~27.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG GD350
,Removable Li-Ion 900 mAh battery,,,,,,No,"2010, March. Released 2010, April","1.52 inches, 7.5 cm, (~16.0% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","TFT, 65K colors",,LG KP108
,Removable Li-Ion 950 mAh battery,,,,,,No,"2010, March. Released 2010, March","1.5 inches, 7.3 cm, (~16.1% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 256K colors",,LG GS106
,Removable Li-Ion 950 mAh battery,,,1MB,,,No,"2010, March. Released 2010, May","1.5 inches, 7.3 cm, (~16.1% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 256K colors",,LG GS107
,Removable Li-Ion 950 mAh battery,,No,32MB,,,VGA,"2010, March. Released 2010, March","1.5 inches, 7.3 cm, (~15.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","TFT, 256K colors",,LG GS155
,Removable Li-Ion 800 mAh battery,,No,6MB,,,2 MP,"2010, April. Released 2010, April","2.0 inches, 12.6 cm, (~24.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG GB280
,Removable Li-Ion 900 mAh battery,,No,190MB,,,2 MP,"2010, April. Released 2010, June","2.8 inches, 22.3 cm, (~39.6% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)","TFT, 256K colors",,LG KH3900 Joypop
,Removable Li-Ion 1000 mAh battery,,No,150MB,,,"5 MP, AF","2010, February. Released 2010, March","3.0 inches, 25.6 cm, (~42.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~311 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",LG GT950 Arena
,Removable Li-Po 1500 mAh battery,,No,40MB,,,"3.15 MP, AF","2010, April. Released 2010, April","3.0 inches, 25.6 cm, (~44.1% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG GX500
,Removable Li-Ion 1500 mAh battery,,No,3GB,"Android 2.1 (Eclair), upgradable to 2.2 (Froyo)",,"5 MP, AF","2010, April. Released 2010, May","3.5 inches, 34.9 cm, (~51.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus Q LU2300
,Removable Li-Ion 900 mAh battery,,No,4GB,,,"5 MP, AF","2010, April. Released 2010, May","3.0 inches, 25.6 cm, (~46.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors","Accelerometer, proximity",LG KM570 Cookie Gig
,Removable Li-Ion 900 mAh battery,,No,,,,"3.2 MP, AF","2010, April. Released 2010, July","3.0 inches, 25.6 cm, (~44.6% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT touchscreen, 256K colors",Accelerometer,LG SU920
,Removable Li-Ion 1350 mAh battery,,No,,"Android 2.1 (Eclair), upgradable to 2.2 (Froyo)",,"5 MP, AF","2010, April. Released  2010, July","3.5 inches, 37.9 cm, (~56.5% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~229 ppi density)","TFT capacitive touchscreen,  256K colors","Accelerometer, proximity, compass",LG Optimus Z
,Removable Li-Ion 1250 mAh battery,,1.3 MP,,,,3.2 MP,"2010, April. Released 2010, April","3.0 inches, 25.6 cm, (~41.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~311 ppi density)","TFT touchscreen, 256K colors",Accelerometer,LG SU420 Cafe
,Removable Li-Ion 1000 mAh battery,,No,160MB,,,"5 MP, AF","2010, April. Released 2010, May","3.0 inches, 25.6 cm, (~43.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT touchscreen, 256K colors",Accelerometer,LG GT400 Viewty Smile
,Removable Li-Ion 950 mAh battery,,No,50MB,,,"3.15 MP, AF","2010, May. Released 2010, June","3.0 inches, 25.6 cm, (~43.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG Vu Plus
,Removable Li-Po battery,,No,"256MB RAM, 512MB ROM",Microsoft Windows Mobile 6.5 Professional,,"3.15 MP, AF","2010, May. Released 2010, June","3.2 inches, 29.1 cm, (~45.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~292 ppi density)","TFT resistive touchscreen, 256K colors",,LG Fathom VS750
,Removable Li-Ion 900 mAh battery,,No,60MB,,,"5 MP, AF","2010, June. Released 2010, June","3.0 inches, 25.6 cm, (~44.7% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG GM360 Viewty Snap
,Removable Li-Ion 900 mAh battery,,,100MB,,,No,"2010, May. Released 2010, June","2.0 inches, 12.6 cm, (~26.9% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG GU292
,Removable Li-Po 1500 mAh battery,,No,30MB,,,2 MP,"2010, June. Released 2010, July","2.2 inches, 15.2 cm, (~25.7% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 65K colors",,LG GX300
,Removable Li-Ion 950 mAh battery,,No,7MB,,,1.3 MP,"2010, July. Released 2010, Q4","2.2 inches, 15.2 cm, (~22.5% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,LG C105
,Removable Li-Ion 900 mAh battery,,No,20MB,,,1.3 MP,"2010, August. Released 2010, September","2.4 inches, 17.8 cm, (~36.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT resistive touchscreen, 256K colors",,LG Cookie Lite T300
,Removable Li-Ion 900 mAh battery,,No,20MB,,,2 MP,"2010, August. Released 2010, August","2.8 inches, 24.3 cm, (~41.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",,LG Wink Style T310
,Removable Li-Ion 900 mAh battery,,No,20MB,,,2 MP,"2010, August. Released 2010, October","2.8 inches, 24.3 cm, (~41.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",,LG Cookie Style T310
,Removable Li-Ion 1500 mAh battery,,No,512MB 256MB RAM,Android 2.1 (Eclair),,5 MP,Not officially announced yet,"3.2 inches, 29.1 cm, (~49.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~292 ppi density)","TFT capacitive touchscreen,  256K colors","Accelerometer, proximity, compass",LG C710 Aloha
,Removable Li-Ion 900 mAh battery,,No,30MB,,,2 MP,"2010, August. Released 2010, August","2.8 inches, 24.3 cm, (~41.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG Wink 3G T320
,Removable Li-Ion 900 mAh battery,,No,30MB,,,2 MP,"2010, August. Released 2010","2.8 inches, 24.3 cm, (~41.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG Cookie 3G T320
,Removable Li-Ion 900 mAh battery,,No,30MB,,,2 MP,"2010, December. Released 2010, December","2.8 inches, 24.3 cm, (~42.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG Flick T320
,Removable Li-Ion 1100 mAh battery,,No,,,,3.15 MP,"2010, April. Released 2010, April","3.0 inches, 25.6 cm, (~46.3% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",,LG Scarlet II TV
,Removable Li-Ion 900 mAh battery,,No,90MB,,,"3.15 MP, AF","2009, February. Released 2009, April","2.0 inches, 12.4 cm, (~24.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG KM330
,Removable Li-Po 800 mAh battery,,No,50MB,,,2 MP,"2009, April. Released 2009, July","2.0 inches, 12.4 cm, (~24.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,LG GM210
,Removable Li-Ion 900 mAh battery,,No,12MB,,,"3.15 MP, AF","2009, February. Released 2009, July","2.2 inches, 15.0 cm, (~27.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,LG GM310
,Removable Li-Ion 950 mAh battery,,,64MB,,,No,"2009, February. Released 2009","2.0 inches, 12.4 cm, (~25.6% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~100 ppi density)","TFT, 65K colors",,LG GB130
,Removable Li-Ion 950 mAh battery,,VGA videocall camera,120MB,Symbian OS 9.3 Series60 rel. 3.2.3,,"5 MP, AF","2009, February. Released 2009, Q2","2.8 inches, 22.3 cm, (~39.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)","TFT, 256K colors",,LG KT770
,Removable Li-Ion 800 mAh battery,,,,,,No,"2009, February. Released 2009, August","1.5 inches, 7.3 cm, (~15.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,LG GB102
,Removable Li-Ion 800 mAh battery,,No,6MB,,,1.3 MP,"2009, February. Released 2009, August","1.76 inches, 9.7 cm, (~20.2% screen-to-body ratio)",176 x 220 pixels (~160 ppi density),"TFT, 65K colors",,LG GB220
,Removable Li-Ion 800 mAh battery,,No,22MB,,,1.3 MP,"2009, February. Released 2009","2.0 inches, 12.6 cm, (~26.4% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,LG GB250
,Removable Li-Ion 1000 mAh battery,,VGA videocall camera,1/2GB,,,"8 MP, AF","2009, February. Released 2009, May","3.0 inches, 25.6 cm, (~42.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,LG KC910i Renoir
